,,val_loss,loss
1,6,3.8281941328729903,2.5499690023063084
1,7,3.418577652318137,2.140218796186902
1,8,3.0149490867342266,1.862686463794444
1,9,2.876331468139376,1.5943628677409267
1,10,2.6908450382096425,1.4263004983431746
1,11,2.5406850636005402,1.2869278894870204
1,12,2.475530744450433,1.1884907117802526
1,13,2.2757921065602984,1.123009508520961
1,14,2.3363899282046727,1.0437265131154263
1,15,2.2067972941058023,0.9930158151853629
1,16,2.090622023173741,0.954404792937332
1,17,2.0401407080037255,0.8991899078108825
1,18,1.9896691679954528,0.8634540936713221
1,19,2.0446590517248424,0.8222837122848182
1,20,1.9932128821100508,0.7912487055229003
1,21,1.9574437430926732,0.7760012899440885
1,22,1.8580776563712529,0.7344139366103417
1,23,1.8255014777183534,0.7113108566444675
1,24,1.7729946332318443,0.6936832644622591
1,25,1.7957198228154863,0.6641505160473627
1,26,1.773240332518305,0.6434416966293945
1,27,1.7198160452502114,0.6273108372632022
1,28,1.769981825351715,0.608669069982786
1,29,1.6870712505919592,0.5956390343365637
1,30,1.607446968129703,0.5783818295455823
1,31,1.629055266720908,0.5652842652712069
1,32,1.6938510852200643,0.5465312905040015
1,33,1.6059511457170759,0.5331109253182174
1,34,1.5876962052924293,0.5248287505831946
1,35,1.5757913900273186,0.5141841333850706
1,36,1.5299407196896417,0.5011868715408584
1,37,1.55796480178833,0.48381981197658597
1,38,1.5375275484153204,0.48004388928474556
1,39,1.5159241799797332,0.46623451074861516
1,40,1.479061885390963,0.4610987560421213
1,41,1.4615263687712805,0.4420617813878086
1,42,1.4915908106735773,0.4358775483546592
1,43,1.4598180311066764,0.4263019999490144
1,44,1.4938842407294681,0.42398533208545136
1,45,1.418905740550586,0.4187469524564102
1,46,1.4248498618602752,0.4008456670240967
1,47,1.3977263935974666,0.3938268014808506
1,48,1.3759747762765204,0.38538126252503685
1,49,1.3722483502967018,0.380748589638871
1,50,1.3420446478894779,0.37105967537631374
1,51,1.3776845050709587,0.3670686462984873
1,52,1.33970228774207,0.36030938762343806
1,53,1.360967236331531,0.3528019255219269
1,54,1.3110377596957343,0.3528398154560513
1,55,1.342235564334052,0.3421847272769435
1,56,1.3565894352538246,0.34479332354938513
1,57,1.2986617007425854,0.33363257386612244
1,58,1.322124526330403,0.3279912782394317
1,59,1.257722303697041,0.32637979312699045
1,60,1.3064388409256935,0.3176150783720599
1,61,1.2745444118976592,0.3106782573440125
1,62,1.2555716423051697,0.3099540593197188
1,63,1.220075267979077,0.3048672675994679
1,64,1.3089451738766262,0.2976961133387102
1,65,1.2115282339709146,0.29158329819030426
1,66,1.1933946692517825,0.2868165592372937
1,67,1.209969519504479,0.28181295465236444
1,68,1.233667282121522,0.278076975543784
1,69,1.3445068014519554,0.27928910499172005
1,70,1.1589898522411073,0.27907657103699984
1,71,1.1910527740206038,0.26692654722283715
1,72,1.169380380851882,0.26099714699190296
1,73,1.1566593670419285,0.2621132664829722
1,74,1.1442505248955317,0.2542161474125761
1,75,1.1208025357552938,0.25039373151212546
1,76,1.1727235517331531,0.2503778840408012
1,77,1.1372367039322853,0.24467306260636917
1,78,1.124294369987079,0.24294127572065993
1,79,1.1846816292830875,0.23578306735938118
1,80,1.0914876665387834,0.23380909146805065
1,81,1.0812769453440394,0.2306996953004198
1,82,1.103531066434724,0.23142727606109376
1,83,1.0701804603849139,0.2236665806567259
1,84,1.0844542531030519,0.2210375056488811
1,85,1.0803454049995966,0.22212281788141683
1,86,1.0497018275516374,0.2172478251514709
1,87,1.0549456662365368,0.2127338968649346
1,88,1.043479111790657,0.21063505086059628
1,89,1.0196343168616295,0.21261956562226464
1,90,1.07627338383879,0.20544550060889488
1,91,1.0481520967824118,0.2085116272739657
1,92,1.0139874911734037,0.20159817198840943
1,93,1.0207607235227312,0.20440652660983474
1,94,1.0083444459097726,0.1954127516362409
1,95,0.9890827579157693,0.19445472069891248
1,96,1.0419420998011317,0.19392985198484317
1,97,1.0033676409295627,0.1908527661357677
1,98,0.981973372399807,0.18800965368808875
1,99,1.0035638775144304,0.1851865363616464
1,100,0.9775728698287691,0.18485080479596933
1,101,0.9793250686356,0.1792926669931216
1,102,0.9823554028357778,0.18113599981999876
1,103,0.9703070261648723,0.1788685257906422
1,104,0.9614399729030473,0.1767529753154825
1,105,0.9452382349542209,0.17414037070254781
1,106,0.9590223640203476,0.1720542470772123
1,107,0.936049365571567,0.16745317696821635
1,108,0.9454853441034045,0.165740816768406
1,109,0.9200846664607525,0.16364311852352384
1,110,0.9413655703621251,0.17934131100735584
1,111,0.9134228523288455,0.16175959344672325
1,112,0.9113358015460628,0.16051967144012452
1,113,0.905488700738975,0.15921856260042794
1,114,0.896698990889958,0.15880470289640883
1,115,0.8953078883034843,0.15585988048576832
1,116,0.9185564622282982,0.1547875622454639
1,117,0.8732919229992798,0.15292782259024126
1,118,0.8880903953952449,0.15138484929970683
1,119,0.8998102802251067,0.14740943387265448
1,120,0.8749343175973211,0.1497672229011344
1,121,0.8658049703708717,0.14465737324943906
1,122,0.8998288588864463,0.14390014547485763
1,123,0.8816578978938716,0.14710859012426383
1,124,0.8532895695950303,0.14115932837335068
1,125,0.8540480118777071,0.14129918375310072
1,126,0.8425368680485658,0.13901468722896126
1,127,0.8438951535948686,0.1371208817431901
1,128,0.8535282023251056,0.13709349677983523
1,129,0.8579278824584825,0.13552238225264082
1,130,0.8281743382768971,0.1340194615050424
1,131,0.8520388415881566,0.13082236316630386
1,132,0.842005793005228,0.13128574397118659
1,133,0.8224409418446678,0.12998979006014216
1,134,0.8372707440384797,0.12959567897438454
1,135,0.8240594424307346,0.12954620437982328
1,136,0.801011618652514,0.12641360967846757
1,137,0.8145081991595882,0.1254927699002564
1,138,0.8248310580849647,0.12307821477970263
1,139,0.7968235913131918,0.12275700824513933
1,140,0.7960397189216954,0.12260502933645444
1,141,0.80863561970847,0.12097999262406069
1,142,0.7921420296388013,0.12007687910129744
1,143,0.8020138257316181,0.11804051076818455
1,144,0.7760495312511921,0.11913392080472884
1,145,0.7944503895938396,0.11655764125474849
1,146,0.7751739794654505,0.11574698731555517
1,147,0.7703280868274825,0.11370230786246235
1,148,0.7840739193771566,0.11522250923668806
1,149,0.7802237644791603,0.11162648571644641
1,150,0.7759065231042249,0.11164579198200193
1,151,0.7649076974817685,0.11103446970785992
1,152,0.7639875350253923,0.1083357021893031
1,153,0.7734180060880524,0.11191450016293053
1,154,0.7612954095005989,0.10895436096796933
1,155,0.7601357624999114,0.10776840878670615
1,156,0.7572483814188412,0.10607178072369117
1,157,0.7894848688372544,0.10598140730804025
1,158,0.7522027928914342,0.10960936419868421
1,159,0.7643840825983457,0.10890543827679049
1,160,0.7352288097143174,0.10711844611651106
1,161,0.747839672437736,0.10154056844113728
1,162,0.7357372362698827,0.10546276006960392
1,163,0.7335703297385148,0.10183302543831826
1,164,0.7190238821719374,0.10262418210185327
1,165,0.726019690398659,0.09926946659602527
1,166,0.7307874238916806,0.10929123424853711
1,167,0.7554582796990872,0.09841254989555887
1,168,0.7343145982495376,0.0999571105160427
1,169,0.7395290017127991,0.09717729011519008
1,170,0.7206769113029753,0.09656757667179044
1,171,0.7103212688650403,0.09427590045395602
1,172,0.7107796336923327,0.09449229341491544
1,173,0.7180021747946739,0.09245779053363022
1,174,0.7283525540360383,0.09511637708937712
1,175,0.6898841168199267,0.0923109314009249
1,176,0.694006563190903,0.09275877846929585
1,177,0.7031440393200943,0.09203678935827385
1,178,0.6961798150624547,0.08943312612021502
1,179,0.7072590542691094,0.09114637858076179
1,180,0.6840861066111497,0.08946242940279078
1,181,0.6946405676858766,0.08852396272906528
1,182,0.7009930391396795,0.08786802222754418
1,183,0.6870740555226803,0.08812067014948413
1,184,0.688078312682254,0.09063070217819322
1,185,0.6897707298398018,0.085720489592721
1,186,0.6790015953992095,0.08664232695971225
1,187,0.6963018751570157,0.08750844287636832
1,188,0.6805204049817153,0.0856119844540686
1,189,0.6820144396807466,0.08275422606485326
1,190,0.6739338807761669,0.08420347176786568
1,191,0.6725878904972757,0.08406625093482224
1,192,0.6736850831125464,0.08534050228130578
1,193,0.6578206689230033,0.0813988601893049
1,194,0.667522915239845,0.08197002210040286
1,195,0.6496631478624685,0.08008446632867718
1,196,0.6577515019902161,0.09129365309652394
1,197,0.668428600685937,0.08155543063468601
1,198,0.6578035128968103,0.09356350703857812
1,199,0.6658239373138972,0.08044530061757399
1,200,0.6693723590246269,0.08032900179775022
1,201,0.6554070711135864,0.08076776187731217
1,202,0.659890011751226,0.07772267925748463
1,203,0.6455266969544547,0.07669764561048222
1,204,0.638955224518265,0.07619387219660462
1,205,0.6449295535683632,0.07790569394459904
1,206,0.6445298864905323,0.07587891836589028
1,207,0.643445221973317,0.07466886103948366
1,208,0.6375682350780283,0.07447250700107044
1,209,0.6655209036810058,0.07421251254900717
1,210,0.6392278029450349,0.07389800446944214
1,211,0.6369652518204281,0.07366726537999158
1,212,0.6272353108972311,0.07850769346970787
1,213,0.6959956578910351,0.07523607620066285
1,214,0.6418302735047681,0.07798401998091258
1,215,0.6308726213340249,0.07335409596103654
1,216,0.6286253039858171,0.07251391879117079
1,217,0.6305676148938281,0.07257436469212564
1,218,0.6259349162025111,0.07132292501647512
1,219,0.6234904065728187,0.07831599401962824
1,220,0.6259139091840812,0.06971893082709726
1,221,0.6446610495448113,0.07096547907349267
1,222,0.6172001865825483,0.06879221405346557
1,223,0.6047333726925509,0.07020426395231176
1,224,0.6255913847791297,0.06991263016706678
1,225,0.6247102253671203,0.06831039793525616
1,226,0.6080585313162633,0.0703426340142845
1,227,0.6366315315876688,0.07089109833444492
1,228,0.6054721473583153,0.06900015923917568
1,229,0.6024476858122009,0.0702317978515877
1,230,0.6104557904281787,0.07133564366368896
1,231,0.6165848838431495,0.06629363219819967
1,232,0.607075773658497,0.06660826696745245
1,233,0.5995186657777855,0.07005660714263363
1,234,0.5995912685990333,0.0707227318905573
1,235,0.6083194984389203,0.06494170770530765
1,236,0.5942944598517248,0.07165247823349202
1,237,0.6090766312288386,0.06428512648787787
1,238,0.5960701360234193,0.0637014377737975
1,239,0.6042945024690458,0.06499245223890762
1,240,0.5979454874460186,0.06504096155436667
1,241,0.6316467224487237,0.06284557676211329
1,242,0.5989904695323536,0.07628236019256605
1,243,0.6036338435752051,0.06273497758942607
1,244,0.5876525263701167,0.06275040522378307
1,245,0.5905393706900733,0.06491549392658481
1,246,0.6072298103145191,0.06346054062621907
1,247,0.5895555231720209,0.06633373973322503
1,248,0.5807480589619705,0.06242948655763487
1,249,0.5776910506188869,0.06724872024717424
2,0,45.087750326823716,82.54522118135377
2,1,22.067779818191905,26.47959647768274
2,2,16.139507436517423,14.960029140333447
2,3,12.954930116625254,11.216206057173219
2,4,10.865408967633552,8.978143447750712
2,5,9.001619486973203,7.338887549498682
2,6,7.683715868231111,6.184674242204614
2,7,6.860866352490016,5.0315531892370355
2,8,6.151615318171497,4.261477490728974
2,9,5.272980381820002,3.695359012394333
2,10,4.856949728697979,3.228135017959689
2,11,4.533631871838875,2.8588938590255744
2,12,4.242376238195767,2.6246304386147723
2,13,3.855314166498889,2.337395482530589
2,14,3.656628405284412,2.110253360664129
2,15,3.3939015713818557,1.9522831061731674
2,16,3.320277303193003,1.8144118304372507
2,17,3.2007381217233064,1.6712033716821255
2,18,3.1096401924570207,1.5796354289174752
2,19,2.928487121412907,1.5019021065189877
2,20,2.8924865751137285,1.4179750001143039
2,21,2.792236618572855,1.340593066479745
2,22,2.646537251161237,1.2979159559207798
2,23,2.5656652231228176,1.2234123833305472
2,24,2.5624286691543503,1.1773200900937546
2,25,2.5121376301267464,1.1293729901619602
2,26,2.452464373857517,1.0919305833074728
2,27,2.4493191708191273,1.0542749531150415
2,28,2.3659430900230785,1.021892862408023
2,29,2.293183967691337,0.9916000945070207
2,30,2.292302759028421,0.9663117952136396
2,31,2.2405686217575824,0.9376650782840077
2,32,2.312880710604156,0.9220450115179392
2,33,2.26694677680584,0.9037524279843483
2,34,2.2374791321496073,0.8667288553109225
2,35,2.142403436382416,0.8460430933916612
2,36,2.192776785724856,0.8252241203392268
2,37,2.217284831654262,0.8124689608001905
2,38,2.112345093811674,0.7945196431866054
2,39,2.0745816211688695,0.7743763362523407
2,40,2.0870364270186776,0.7603140664993646
2,41,2.176193786313381,0.739552092692863
2,42,2.003129316374586,0.7349384505177474
2,43,2.056912924180477,0.7132621414726241
2,44,2.0198672210054442,0.6997917982906853
2,45,1.9863888181489089,0.6880519855994943
2,46,1.9966486397635173,0.6786796613923705
2,47,1.9513117993112856,0.661540299767161
2,48,1.9892611445170905,0.6585471598413309
2,49,1.9627173757318206,0.6404054550649938
2,50,1.9218942661590763,0.6339824342678729
2,51,1.9432795188109864,0.6365847114234658
2,52,1.8836041649133701,0.6146564044085082
2,53,1.8761838177595231,0.6144466546757397
2,54,1.8802520206262325,0.5963985284516113
2,55,1.867451598990727,0.5833875111031374
2,56,1.8304417721303226,0.5757031711264718
2,57,1.8058497286782476,0.5694139480407328
2,58,1.8002370327857915,0.5587630284511474
2,59,1.7872895657869394,0.5548837690857388
2,60,1.7714551257529283,0.5455319769202653
2,61,1.7814294585159847,0.5363308886126288
2,62,1.7699427810942598,0.5274159162884923
2,63,1.7533796303818379,0.5276052720795049
2,64,1.714609662124089,0.5143469247773955
2,65,1.7586469686677304,0.5087277180846377
2,66,1.761534269513755,0.5026110251846528
2,67,1.7082524481371706,0.4943291878412784
2,68,1.6889472879506098,0.4927943204536751
2,69,1.7043704116138918,0.4847790596942647
2,70,1.688953689929887,0.4770484685347348
2,71,1.6928454070989722,0.4738267499890433
2,72,1.6629695360002847,0.4692395855916837
2,73,1.6792809297592182,0.4620834461201638
2,74,1.6314175704870317,0.45643598622331377
2,75,1.6372021961975567,0.4498176839242782
2,76,1.6438941100694864,0.4522541427074058
2,77,1.728440397977829,0.4420225117957671
2,78,1.6225700246142636,0.437622841405159
2,79,1.617045003807016,0.4302547296938253
2,80,1.657979036919002,0.4255469206175846
2,81,1.587824144900726,0.42230680484903843
2,82,1.6165938600383956,0.4160419409216337
2,83,1.6082874308812793,0.4125865407330125
2,84,1.5703809595019946,0.4163761773129009
2,85,1.5724014172853507,0.40279547302095386
2,86,1.5856640886497029,0.40255686497309073
2,87,1.5752009489266157,0.3939783353264849
2,88,1.57817671303385,0.3910186911467224
2,89,1.5263123901019542,0.38633180025481395
2,90,1.5599556380304798,0.3819402208017532
2,91,1.5599270233526605,0.3823667159626091
2,92,1.540370292939576,0.37787216316436484
2,93,1.5654857525244135,0.3717679574221694
2,94,1.4930560386386411,0.3675542113015198
2,95,1.532227368660161,0.364616989771362
2,96,1.484879325088022,0.3629129577013332
2,97,1.4945248718919426,0.35797545824863164
2,98,1.476736914186642,0.35356348731262127
2,99,1.4774778558702892,0.3539394106052667
2,100,1.4671961720647484,0.348296592686958
2,101,1.471168915024532,0.3483516249612639
2,102,1.4685189395555722,0.3426755444920326
2,103,1.5072320018642642,0.33920127862597077
2,104,1.4675492675433606,0.33888913074966087
2,105,1.4728624529292431,0.33590736594978143
2,106,1.4786111138137104,0.3311185580910995
2,107,1.4497088029173208,0.3311073704063128
2,108,1.4454729072125674,0.32579623299295807
2,109,1.4672213084004784,0.3237555913187529
2,110,1.431142452491328,0.3232137726049291
2,111,1.429402978490726,0.31733547529237216
2,112,1.4220494133351471,0.31428114667557766
2,113,1.422449149228082,0.31529827720388626
2,114,1.424880963343705,0.30915723968738773
2,115,1.4120295777256267,0.3066431596500559
2,116,1.4112568110668013,0.30286949034101723
2,117,1.3822596139068086,0.30119126151622166
2,118,1.4018761312433063,0.29922136741151806
2,119,1.393229435362252,0.29716076052390716
2,120,1.382197372006078,0.2942254062858589
2,121,1.3770472175015018,0.2928782417032277
2,122,1.3448616522433134,0.2897820991849581
2,123,1.362128504978612,0.28949821048543783
2,124,1.3663911903139405,0.2878624881946961
2,125,1.3516903924604355,0.2831053413813881
2,126,1.3421194649682255,0.28232101450949953
2,127,1.3493263527677564,0.2792335508403685
2,128,1.3183644978870899,0.27939614655728096
2,129,1.320675992481227,0.2733963454424142
2,130,1.3378396357221556,0.2734851585650456
2,131,1.3503705343516001,0.271571150616293
2,132,1.329357903615888,0.2701643931553754
2,133,1.3649532393868922,0.2677105077295318
2,134,1.30585133604375,0.2660953909663312
2,135,1.338488240591411,0.2624431543866447
2,136,1.2875189470907151,0.26348827687393644
2,137,1.2901150880188776,0.2606727834815793
2,138,1.3230478509746748,0.25775841268715094
2,139,1.2838690976791194,0.25593663399313704
2,140,1.284494574771726,0.2531308995111592
2,141,1.2892875645401443,0.2525236143583882
2,142,1.2825368038686038,0.25027858076063775
2,143,1.270748362605795,0.24826752841013894
2,144,1.302433209583677,0.24672207527585124
2,145,1.3225859668381108,0.2452037319349839
2,146,1.2880728181506613,0.24413819667037906
2,147,1.2668820268708496,0.24275229840843784
2,148,1.253218790404315,0.2393775573291798
2,149,1.2520334297286466,0.23819742270957023
2,150,1.2549077925276875,0.23896231106484836
2,151,1.2842761135306853,0.23606811295478022
2,152,1.245639999665944,0.23443066447499228
2,153,1.2283410138537731,0.23214219972193087
2,154,1.2518122193848558,0.23087241546107048
2,155,1.2537659840263757,0.2325925251500554
2,156,1.2331695673574368,0.2277734599155056
2,157,1.2246341201178546,0.22617309420704534
2,158,1.215512186824688,0.2252772423764141
2,159,1.2311047525388266,0.22442506763676975
2,160,1.2164257710716995,0.22362581939804915
2,161,1.2318944454706948,0.21947611174625026
2,162,1.23589231827723,0.22007603219620933
2,163,1.2152731763832088,0.218173250244054
2,164,1.2197089732133697,0.21645866543161618
2,165,1.243895380918322,0.2167500259235249
2,166,1.2353259017461626,0.21530433524688616
2,167,1.2118509231015966,0.21574505568009392
2,168,1.222158091085885,0.21276162220246367
2,169,1.202272846700229,0.21086300940865918
2,170,1.1889025264626065,0.2096462631635387
2,171,1.192405549425797,0.20724014292288095
2,172,1.1778699147363603,0.20858930303782547
2,173,1.190672322792079,0.20564074384181422
2,174,1.1922397013221468,0.2062240588980005
2,175,1.1690791100557214,0.2032637683335422
2,176,1.1954989185620999,0.20236351515403952
2,177,1.2233698226107752,0.2008188888820518
2,178,1.1777676339440157,0.20076366008062005
2,179,1.198645138035854,0.20250903218908148
2,180,1.1412943384917498,0.19823705203689754
2,181,1.1814798302324534,0.201908726588832
2,182,1.1523412964320534,0.1958133452271363
2,183,1.1720275497568653,0.19442658308471025
2,184,1.155328337760101,0.1926168910383016
2,185,1.1532603186559796,0.19241449791783244
2,186,1.1665355089336193,0.1902604651548974
2,187,1.1578644352446636,0.188924056528592
2,188,1.1525341991867337,0.18945941133276506
2,189,1.1413510558126596,0.1874156827190217
2,190,1.123118643000208,0.18839356877701047
2,191,1.1217986147391972,0.1861644055245166
2,192,1.1347771567810931,0.18486055751498875
2,193,1.1265954578744954,0.18336420569467568
2,194,1.1370004795601802,0.1848436788236746
2,195,1.1130788599475852,0.18199891778308347
2,196,1.1106793893822309,0.1818590794880614
2,197,1.1470737311126564,0.1796823680324393
2,198,1.1355531046323002,0.17855930586788457
2,199,1.127401049501203,0.17861243037152377
2,200,1.148114643983653,0.17692272814498186
2,201,1.117872290548139,0.1764482326450074
2,202,1.1382123489391627,0.17475653593053322
2,203,1.1217912609354028,0.1737791024519273
2,204,1.1149472982058384,0.1730217446266779
2,205,1.115386151878411,0.17282230284594463
2,206,1.1292369519108034,0.1722063722626988
2,207,1.0917320901316963,0.1714493062800172
2,208,1.1132510998566163,0.17089005496912946
2,209,1.084816508978752,0.17153343981568664
2,210,1.088930353155277,0.16895610444542075
2,211,1.1037685143022702,0.16692734530884648
2,212,1.0696639477545993,0.16813569176863744
2,213,1.093760814822366,0.16645715888675633
2,214,1.0945826096634559,0.16428535902818206
2,215,1.0943799506634326,0.1647774740923607
2,216,1.1210368191300355,0.16300776798704333
2,217,1.0707166558489423,0.16423236517003403
2,218,1.1004612223488357,0.16255923718473983
2,219,1.0576964573833743,0.1620721734261256
2,220,1.076591886976376,0.15933718488361973
2,221,1.0741857935201946,0.15927720969000983
2,222,1.0689030154658656,0.1588849054338872
2,223,1.0555264831837174,0.1613511979518761
2,224,1.0589446307843542,0.15662625063805166
2,225,1.0640956760480487,0.15611786011428697
2,226,1.0539318976217302,0.15606525174589142
2,227,1.0438385815309186,0.15386263188519436
2,228,1.051780313737874,0.1567941547770449
2,229,1.0794788552549086,0.15240411162070583
2,230,1.0585822804294196,0.1548941214721346
2,231,1.043916220573956,0.1524363334742248
2,232,1.0340078241352377,0.15425426170359885
2,233,1.096896619147855,0.15202101109546537
2,234,1.0412351912612399,0.15047556039551824
2,235,1.0467084083797897,0.14819353881281055
2,236,1.0264375668514538,0.14777640274024853
2,237,1.044714174349907,0.14810688803292593
2,238,1.0347268775545906,0.14669180763813702
2,239,1.0377428309010168,0.14655762478411044
2,240,1.0404764291981758,0.14595049342600244
2,241,1.0753401143797512,0.1453683344644421
2,242,1.0327791207456236,0.1481564293463087
2,243,1.0398321827277175,0.14438410186810394
2,244,1.03010502183085,0.14327613857539878
2,245,1.024627358345269,0.1423463258898032
2,246,1.0183021117680766,0.14287442397526925
2,247,1.0507956411891384,0.14082818045531742
2,248,1.0181861837729445,0.14311388537111866
2,249,1.0234811780487962,0.14055824746392578
3,0,63.82911095454775,96.516273674297
3,1,31.824473065343398,42.169145237867376
3,2,22.192524939569935,22.0019109221958
3,3,18.135322348824864,16.012486766680134
3,4,15.20713011314129,13.047194951323132
3,5,14.003705284513277,11.072552509611237
3,6,11.613555604836037,9.575871509720326
3,7,10.434488744571292,8.170705917176374
3,8,8.736479490378807,7.004538919694489
3,9,8.050970847031166,6.037374228364446
3,10,6.926892225084634,5.426605802538947
3,11,6.222108907946225,4.526141344185913
3,12,5.823542307574174,4.009488434348735
3,13,5.057690847742147,3.5518711100118843
3,14,4.697613965231797,3.1805643783831608
3,15,4.424947824149296,2.865420628548158
3,16,4.242302900141683,2.6195542968805783
3,17,3.9406159252955995,2.4176825086173794
3,18,3.7971878499820315,2.253816642964296
3,19,3.5268723631727283,2.1307605410062576
3,20,3.4133929357446475,1.968422293100313
3,21,3.375327161057242,1.8618041389351812
3,22,3.2264679244880017,1.7895461200261007
3,23,3.081471725578966,1.6845625106098103
3,24,3.0700419982959484,1.6126584931481736
3,25,2.8964870855726046,1.5254255806255976
3,26,2.8775655109306864,1.4755483475509457
3,27,2.8347835454447514,1.4109682779424677
3,28,2.698822968581627,1.3689291010764149
3,29,2.595369422230227,1.3208939661057317
3,30,2.6642576570140903,1.2806136323464963
3,31,2.6170733653265854,1.240392983858863
3,32,2.4593785688794894,1.2041116952162145
3,33,2.490841193651331,1.1693700495287356
3,34,2.5087775233490714,1.134065084417029
3,35,2.4444298487285088,1.112080179488983
3,36,2.4215442610198052,1.0763366972806823
3,37,2.4216697133820633,1.0487766891213306
3,38,2.322629084772077,1.064009541624812
3,39,2.3178291430761075,1.0007966800859
3,40,2.276299157122086,0.991809475795008
3,41,2.3150806613009554,0.9566266187403127
3,42,2.1906092756781086,0.9405980064478698
3,43,2.1841289148248477,0.9164179188034485
3,44,2.1245862506586928,0.9026357746846007
3,45,2.1867513222941035,0.8857475427372631
3,46,2.1250177083344295,0.867519186881336
3,47,2.132017582654953,0.8588565249880991
3,48,2.047963107659899,0.8421218444470444
3,49,2.0946408084754284,0.8220757460337287
3,50,2.0528580761161344,0.8169326149298021
3,51,2.0204228915017226,0.7961917170259878
3,52,1.978615499570452,0.7865056892735582
3,53,2.016459306252414,0.7734085492808859
3,54,1.9467961645331877,0.7709951209067809
3,55,1.9006284016987374,0.7492615508140203
3,56,1.942186924815178,0.7394689005481824
3,57,1.8639967924561993,0.7296345690875986
3,58,1.8945624908496594,0.7145899336236511
3,59,1.944503481018132,0.7041881506353723
3,60,1.870030443473109,0.6981610172097044
3,61,1.9360428858419945,0.6916773291353447
3,62,1.8421212986625475,0.6806448830953924
3,63,1.8210560665562234,0.6710257647342105
3,64,1.854459413680537,0.6589728668385618
3,65,1.830240927379707,0.64894921077466
3,66,1.8391807242200293,0.6412499939435076
3,67,1.834065215340976,0.6330325619204341
3,68,1.7931934877716262,0.6280509903713518
3,69,1.8223606164085453,0.6181055394027587
3,70,1.7668495065179364,0.6108959872762995
3,71,1.7667180787900398,0.607844815265221
3,72,1.8025387193108426,0.5962987658701046
3,73,1.6932976699080962,0.5935747720603151
3,74,1.7713333301503082,0.5869168195802777
3,75,1.6954910995631383,0.5763415464564676
3,76,1.6760923326015473,0.5721252756891891
